Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH_mean,Pack_SOH_median,Pack_SOH_std,Pack_SOH_min,Pack_SOH_max,Pack_SOH_skew,Predicted_SOH,Predicted_Health_Status
NMC,3,D3-300,2.1,1.8004,5,10,8.573333333333334,3.5348,3.5543,3.5745,3.5549,3.5363,3.5177,3.4942,3.5134,3.5339,3.5748,3.6114,3.5711,3.5376,3.5004,3.453,3.4948,3.5332,3.6083,3.6783,3.6046,3.541,0.8573333333333333,3.5486904761904765,3.5376,0.0499427262447887,3.453,3.6783,0.6489905260362241,0.8606285896382861,Healthy
NMC,4,D3-400,2.1,1.7452,5,10,8.31047619047619,3.5398,3.5596,3.5822,3.5624,3.5413,3.5215,3.4954,3.5159,3.5388,3.5708,3.6213,3.5819,3.5425,3.506,3.4499,3.4871,3.5379,3.6185,3.6892,3.6176,3.546,0.831047619047619,3.5535999999999994,3.5425,0.0536542915338559,3.4499,3.6892,0.5641814166999686,0.8266485266605594,Healthy
NMC,5,D3-500,2.1,1.6421,5,10,7.819523809523809,3.5484,3.5661,3.5943,3.5763,3.5503,3.5326,3.5007,3.5215,3.5475,3.5881,3.6349,3.6008,3.5518,3.5159,3.4517,3.4939,3.5466,3.6216,3.7041,3.6334,3.5553,0.7819523809523808,3.563609523809524,3.5518,0.0564194904688255,3.4517,3.7041,0.4762732559698181,0.797554044932004,Healthy
NMC,6,D3-600,2.1,1.5016,5,10,7.15047619047619,3.5608,3.5782,3.6104,3.5903,3.5627,3.5463,3.5072,3.5283,3.5596,3.5934,3.6532,3.6166,3.5642,3.5305,3.4539,3.4917,3.5587,3.6275,3.7251,3.6495,3.5686,0.715047619047619,3.5750809523809526,3.5642,0.0602981643091032,3.4539,3.7251,0.4116904955329095,0.7540573362572429,Healthy
NMC,7,D4-100,2.1,1.9134,5,10,9.11142857142857,3.5255,3.5425,3.5587,3.541,3.527,3.5069,3.4926,3.5128,3.5252,3.5652,3.59,3.5503,3.5286,3.4895,3.4585,3.5007,3.5246,3.603,3.6492,3.5788,3.5311,0.9111428571428573,3.5381761904761904,3.5286,0.0428900443548605,3.4585,3.6492,0.7373222439359225,0.9730961071320754,Healthy
NMC,8,D4-200,2.1,1.8448,5,10,8.784761904761904,3.5317,3.5472,3.5692,3.5487,3.5332,3.5159,3.4936,3.5112,3.5311,3.5717,3.6042,3.5673,3.5345,3.4939,3.4539,3.496,3.5305,3.5999,3.6681,3.5912,3.5373,0.8784761904761904,3.5443,3.5345,0.0471394314772675,3.4539,3.6681,0.6632233002316427,0.915426904974437,Healthy
NMC,9,D4-300,2.1,1.7955,5,10,8.55,3.536,3.5515,3.5754,3.5553,3.5376,3.5177,3.496,3.5168,3.5354,3.5757,3.612,3.5776,3.5388,3.4988,3.4542,3.4908,3.5348,3.6154,3.6786,3.6086,3.5419,0.855,3.5499476190476185,3.5388,0.0507646690036251,3.4542,3.6786,0.6111774004219934,0.8778758775447524,Healthy
NMC,10,D4-400,2.1,1.7384,5,10,8.278095238095238,3.5416,3.5608,3.5841,3.5661,3.5432,3.527,3.497,3.5137,3.5407,3.5763,3.6225,3.5878,3.5447,3.5088,3.4514,3.4886,3.5398,3.612,3.6895,3.6216,3.5478,0.8278095238095238,3.555476190476191,3.5447,0.0533393841805649,3.4514,3.6895,0.5128792022476193,0.8459835741345876,Healthy
NMC,11,D4-500,2.1,1.6765,5,10,7.983333333333333,3.5478,3.5664,3.5946,3.5763,3.5497,3.5308,3.4979,3.5184,3.5469,3.5838,3.6346,3.5984,3.5509,3.5153,3.4477,3.4874,3.5456,3.6185,3.7022,3.6337,3.5546,0.7983333333333333,3.561976190476191,3.5509,0.0570825534183773,3.4477,3.7022,0.4121108203917699,0.8059603632732797,Healthy
NMC,12,D4-600,2.1,1.6112,5,10,7.672380952380951,3.554,3.5704,3.6024,3.5841,3.5559,3.536,3.5016,3.5193,3.5528,3.5906,3.6439,3.6108,3.5574,3.5227,3.4486,3.4843,3.5518,3.6309,3.7127,3.6473,3.5615,0.7672380952380952,3.568523809523809,3.5574,0.0603482634776006,3.4486,3.7127,0.3516661112567498,0.7848360681150908,Healthy
NMC,13,E3-200,2.1,1.8787,5,10,8.946190476190475,3.5314,3.55,3.5677,3.5491,3.5329,3.5177,3.4939,3.5134,3.5305,3.5698,3.6018,3.5636,3.5342,3.501,3.4554,3.4942,3.5298,3.6083,3.6638,3.59,3.5367,0.8946190476190476,3.544533333333333,3.5342,0.0462293990154894,3.4554,3.6638,0.6513552923930355,0.9286494864561989,Healthy
NMC,14,E3-300,2.1,1.8272,5,10,8.70095238095238,3.5363,3.5534,3.5751,3.558,3.5382,3.519,3.4973,3.5156,3.5357,3.5704,3.6108,3.576,3.5398,3.5032,3.457,3.4933,3.5348,3.6092,3.6755,3.6061,3.5425,0.870095238095238,3.549866666666667,3.5398,0.0488848783708554,3.457,3.6755,0.6286214969051658,0.874589661119062,Healthy
NMC,15,E3-400,2.1,1.7676,5,10,8.417142857142858,3.5441,3.5618,3.5863,3.5667,3.546,3.5277,3.5013,3.5184,3.5435,3.576,3.6238,3.5912,3.5475,3.5137,3.4564,3.4945,3.5429,3.6204,3.6901,3.6197,3.5503,0.8417142857142857,3.5582047619047628,3.5475,0.0523261548003527,3.4564,3.6901,0.5491323546961825,0.8559712965904542,Healthy
NMC,16,E3-500,2.1,1.6929,5,10,8.061428571428571,3.5518,3.5708,3.5965,3.5773,3.554,3.5394,3.506,3.5255,3.5512,3.5881,3.6352,3.599,3.5553,3.5199,3.4588,3.4982,3.5503,3.6281,3.7022,3.6315,3.5587,0.8061428571428572,3.566561904761905,3.5553,0.0544417806118653,3.4588,3.7022,0.4791450624449745,0.8102473507440646,Healthy
NMC,17,E3-600,2.1,1.5726,5,10,7.4885714285714275,3.5642,3.5822,3.6111,3.5921,3.5661,3.5478,3.515,3.5345,3.5636,3.5999,3.652,3.6132,3.5677,3.5314,3.4635,3.4995,3.5627,3.6427,3.7208,3.6514,3.5717,0.7488571428571428,3.578719047619048,3.5677,0.0581368955057597,3.4635,3.7208,0.4141899009881872,0.7782958558567719,Healthy
NMC,18,E4-100,2.1,1.9052,5,10,9.072380952380952,3.5252,3.5407,3.559,3.5388,3.527,3.5115,3.4917,3.5131,3.5243,3.5646,3.5903,3.5549,3.5283,3.4871,3.4573,3.4995,3.5236,3.6058,3.6495,3.5797,3.5308,0.9072380952380952,3.53822380952381,3.5283,0.0434865715452702,3.4573,3.6495,0.7142665543891613,0.9405664908286808,Healthy
NMC,19,E4-200,2.1,1.8324,5,10,8.725714285714286,3.5329,3.5509,3.5714,3.5525,3.5348,3.5153,3.4939,3.5115,3.532,3.5642,3.607,3.568,3.536,3.5041,3.4533,3.4923,3.5314,3.607,3.6715,3.5962,3.5388,0.8725714285714286,3.5459523809523805,3.536,0.048050334224099,3.4533,3.6715,0.6724133464886382,0.8909943478261084,Healthy
NMC,20,E4-300,2.1,1.7794,5,10,8.473333333333333,3.5382,3.5571,3.5785,3.5584,3.5398,3.5243,3.497,3.5171,3.5373,3.5695,3.6154,3.576,3.541,3.5004,3.4548,3.4954,3.5363,3.6092,3.6827,3.6104,3.5444,0.8473333333333334,3.5515809523809514,3.541,0.0503672077749761,3.4548,3.6827,0.6467621115610819,0.8343729842053007,Healthy
NMC,21,E4-400,2.1,1.7229,5,10,8.204285714285714,3.546,3.5624,3.5897,3.5698,3.5478,3.532,3.5016,3.5208,3.546,3.585,3.6278,3.5915,3.5491,3.5119,3.4554,3.4967,3.5447,3.6123,3.6957,3.6275,3.5525,0.8204285714285714,3.5602952380952373,3.5491,0.0533127702918398,3.4554,3.6957,0.5402983872913895,0.8305367501075,Healthy
NMC,22,E4-500,2.1,1.6562,5,10,7.886666666666665,3.5494,3.5686,3.5918,3.5732,3.5515,3.5336,3.5069,3.5239,3.5491,3.5872,3.63,3.5953,3.5531,3.514,3.4619,3.4964,3.5481,3.6207,3.6982,3.6281,3.5562,0.7886666666666666,3.563676190476192,3.5531,0.0531010066266347,3.4619,3.6982,0.5459478963544755,0.8173123244821952,Healthy
NMC,23,E4-600,2.1,1.5474,5,10,7.368571428571428,3.5636,3.5832,3.6114,3.5918,3.5658,3.5494,3.5128,3.5329,3.5633,3.5974,3.6526,3.6135,3.5677,3.5283,3.4604,3.5007,3.5624,3.6433,3.722,3.6523,3.5714,0.7368571428571429,3.578390476190476,3.5677,0.0589048546790661,3.4604,3.722,0.401265872145059,0.780787841643449,Healthy
NMC,24,H3-100,2.1,1.8995,5,10,9.045238095238096,3.5252,3.5453,3.559,3.5376,3.5264,3.5072,3.4908,3.51,3.5239,3.5652,3.5906,3.5491,3.5277,3.4861,3.4557,3.4933,3.5233,3.5959,3.6511,3.572,3.5301,0.9045238095238096,3.536452380952382,3.5277,0.0434057901557801,3.4557,3.6511,0.7282915713188428,0.9468807324162565,Healthy
NMC,25,H3-200,2.1,1.8332,5,10,8.72952380952381,3.5317,3.5472,3.5708,3.5515,3.5329,3.5125,3.4911,3.5122,3.5305,3.5639,3.6067,3.568,3.5345,3.4988,3.4495,3.4914,3.5298,3.6132,3.6731,3.5987,3.537,0.8729523809523809,3.5449999999999995,3.5345,0.0497263310530748,3.4495,3.6731,0.6666416134224536,0.8766611751969071,Healthy
NMC,26,H3-400,2.1,1.7239,5,10,8.209047619047618,3.5456,3.5652,3.5903,3.5689,3.5472,3.527,3.4988,3.5184,3.5447,3.5844,3.6303,3.5928,3.5487,3.5131,3.4508,3.4936,3.5438,3.6117,3.6997,3.6306,3.5522,0.8209047619047619,3.559895238095238,3.5487,0.0552110539311691,3.4508,3.6997,0.5291542621856797,0.8188456580986416,Healthy
NMC,27,H3-500,2.1,1.6369,5,10,7.794761904761904,3.5556,3.5732,3.6024,3.5825,3.5574,3.5367,3.506,3.5252,3.5543,3.5918,3.6433,3.603,3.559,3.5255,3.4557,3.4976,3.5534,3.6213,3.7131,3.6374,3.5624,0.7794761904761904,3.5693714285714284,3.559,0.0567285214231531,3.4557,3.7131,0.4855381982732297,0.7849745845249854,Healthy
NMC,28,H3-600,2.1,1.5406,5,10,7.336190476190476,3.5652,3.5828,3.6148,3.5965,3.567,3.5456,3.5112,3.5329,3.5636,3.6049,3.6573,3.6179,3.5686,3.5261,3.457,3.4951,3.5627,3.6483,3.7286,3.6542,3.5726,0.7336190476190476,3.5796619047619047,3.5686,0.0617621929354073,3.457,3.7286,0.3629063612875751,0.7354765195843616,Healthy
NMC,29,H4-100,2.1,1.8972,5,10,9.034285714285714,3.5274,3.5444,3.5599,3.5404,3.5289,3.5094,3.4948,3.5159,3.5264,3.5593,3.5906,3.5537,3.5305,3.4926,3.4613,3.5004,3.5255,3.6052,3.6492,3.5711,3.5332,0.9034285714285714,3.5390523809523806,3.5305,0.0418584474036916,3.4613,3.6492,0.7950986777785936,0.9448058349428796,Healthy
NMC,30,H4-200,2.1,1.8208,5,10,8.67047619047619,3.5367,3.5531,3.5735,3.5531,3.5385,3.5196,3.4985,3.5187,3.5354,3.5742,3.6077,3.568,3.5398,3.505,3.4601,3.4982,3.5348,3.6154,3.6712,3.594,3.5425,0.867047619047619,3.549428571428572,3.5398,0.0468860975434844,3.4601,3.6712,0.6872465221221548,0.8991402781461391,Healthy
NMC,31,H4-300,2.1,1.757,5,10,8.366666666666667,3.5463,3.5639,3.5856,3.5661,3.5478,3.5286,3.5053,3.5252,3.5444,3.5828,3.6219,3.5838,3.5491,3.5109,3.4641,3.5044,3.5438,3.6222,3.6886,3.6197,3.5522,0.8366666666666666,3.559842857142857,3.5491,0.0502524086132055,3.4641,3.6886,0.6359632703051642,0.8395116970924332,Healthy
NMC,32,H4-400,2.1,1.6401,5,10,7.81,3.5599,3.5791,3.603,3.5819,3.5615,3.5429,3.5146,3.5379,3.559,3.5937,3.6421,3.6033,3.563,3.5218,3.4691,3.5112,3.558,3.639,3.7106,3.6387,3.5664,0.7809999999999999,3.574128571428571,3.563,0.0540232370638519,3.4691,3.7106,0.5609979846558137,0.7970922319843292,Healthy
NMC,33,H4-500,2.1,1.4317,5,10,6.817619047619047,3.5813,3.6027,3.6263,3.6058,3.5832,3.5639,3.5342,3.5528,3.5801,3.6173,3.6669,3.6247,3.5847,3.541,3.4861,3.527,3.5791,3.6659,3.7379,3.6594,3.5887,0.6817619047619047,3.595666666666666,3.5847,0.0566044550661282,3.4861,3.7379,0.5327897388666926,0.7203498673738096,Healthy
NMC,34,H4-600,2.1,1.286,5,10,6.123809523809523,3.5841,3.6055,3.6356,3.6135,3.5863,3.5673,3.5286,3.5484,3.5828,3.6287,3.6793,3.6396,3.5884,3.5478,3.4728,3.5199,3.5819,3.6687,3.7534,3.6709,3.5931,0.6123809523809524,3.599838095238096,3.5884,0.0627830906868281,3.4728,3.7534,0.3775621126768887,0.679591755531685,Healthy
NMC,35,I3-100,2.1,1.9383,5,10,9.23,3.5221,3.5425,3.5562,3.5376,3.5236,3.5029,3.4877,3.5069,3.5212,3.5602,3.5881,3.5466,3.5249,3.483,3.452,3.4902,3.5205,3.5881,3.6492,3.5714,3.5277,0.923,3.5334571428571424,3.5249,0.0434439819932355,3.452,3.6492,0.717943263633311,0.9503163736182152,Healthy
NMC,36,I3-200,2.1,1.8665,5,10,8.888095238095238,3.5295,3.5478,3.5695,3.5487,3.5311,3.5103,3.4883,3.5078,3.5286,3.5661,3.6064,3.5655,3.5323,3.4914,3.4455,3.4867,3.528,3.6083,3.6737,3.5984,3.5351,0.8888095238095238,3.542809523809524,3.5323,0.0508941146377643,3.4455,3.6737,0.6334493308259835,0.871164884198679,Healthy
NMC,37,I3-300,2.1,1.8076,5,10,8.607619047619048,3.536,3.5565,3.5785,3.5584,3.5379,3.5193,3.4926,3.5128,3.5351,3.5732,3.6176,3.5788,3.5391,3.5001,3.4471,3.4889,3.5345,3.6132,3.6879,3.6083,3.5422,0.8607619047619047,3.550380952380953,3.5391,0.0532381594258067,3.4471,3.6879,0.6052965337773563,0.8249950700987068,Healthy
NMC,38,I3-400,2.1,1.745,5,10,8.30952380952381,3.5466,3.5652,3.5934,3.5739,3.5484,3.5274,3.4967,3.5187,3.5453,3.5844,3.6346,3.5962,3.55,3.5097,3.4461,3.4874,3.5444,3.617,3.7056,3.6352,3.5531,0.830952380952381,3.560919047619048,3.55,0.0580357701684712,3.4461,3.7056,0.4721278859861913,0.788637691313447,Healthy
NMC,39,I3-500,2.1,1.6856,5,10,8.026666666666667,3.55,3.5661,3.5962,3.577,3.5518,3.5345,3.5016,3.5233,3.5487,3.5897,3.6374,3.5996,3.5534,3.5174,3.4523,3.4911,3.5478,3.6228,3.709,3.6318,3.5574,0.8026666666666666,3.564709523809524,3.5534,0.0569978149121692,3.4523,3.709,0.5032316422506197,0.7610885904331071,Healthy
NMC,40,I3-600,2.1,1.6119,5,10,7.675714285714285,3.5627,3.5807,3.6139,3.5953,3.5649,3.5481,3.5063,3.5283,3.5611,3.6033,3.6569,3.6163,3.5667,3.5274,3.4495,3.4911,3.5602,3.6368,3.7279,3.656,3.5704,0.7675714285714286,3.5773238095238105,3.5667,0.0625508745323508,3.4495,3.7279,0.3107032508027068,0.7455276585328245,Healthy
NMC,41,I4-100,2.1,1.8945,5,10,9.02142857142857,3.5249,3.5438,3.5584,3.5379,3.5264,3.5088,3.4914,3.5103,3.5239,3.563,3.59,3.5494,3.5277,3.4861,3.4564,3.4995,3.5233,3.5909,3.6501,3.5686,3.5305,0.9021428571428572,3.5362523809523814,3.5277,0.0422227026497312,3.4564,3.6501,0.7635214187861098,0.9505253292402993,Healthy
NMC,42,I4-200,2.1,1.8275,5,10,8.70238095238095,3.5311,3.5509,3.5698,3.5518,3.5326,3.5168,3.4914,3.5094,3.5298,3.5717,3.6055,3.5652,3.5336,3.4942,3.4502,3.4877,3.5292,3.6104,3.6709,3.5915,3.5363,0.8702380952380951,3.544285714285714,3.5336,0.0492831643232684,3.4502,3.6709,0.6175228696419275,0.8761317035442693,Healthy
NMC,43,I4-400,2.1,1.7245,5,10,8.21190476190476,3.5429,3.5605,3.5872,3.5689,3.5444,3.5252,3.4964,3.5177,3.5419,3.5782,3.6272,3.5875,3.546,3.5088,3.4486,3.4877,3.541,3.6232,3.6966,3.6228,3.5491,0.8211904761904761,3.557228571428571,3.546,0.0555437408071976,3.4486,3.6966,0.5218845963721453,0.8060628895623481,Healthy
NMC,44,I4-500,2.1,1.6775,5,10,7.988095238095237,3.545,3.5618,3.5897,3.5701,3.5466,3.5267,3.4988,3.5184,3.5441,3.5766,3.6297,3.5931,3.5481,3.5088,3.4511,3.4889,3.5432,3.6247,3.6994,3.6312,3.5518,0.7988095238095237,3.5594190476190475,3.5481,0.0561990268514288,3.4511,3.6994,0.5347140832234577,0.7875589666496836,Healthy
NMC,45,I4-600,2.1,1.5797,5,10,7.522380952380952,3.558,3.5773,3.6073,3.5872,3.5599,3.5416,3.5047,3.5264,3.5568,3.5925,3.6495,3.6117,3.5615,3.5283,3.4505,3.4892,3.5562,3.6352,3.7202,3.6442,3.5655,0.7522380952380953,3.572557142857143,3.5615,0.0602941918548426,3.4505,3.7202,0.3682669958627484,0.7794830224627189,Healthy
NMC,46,J1-100,2.1,1.9212,5,10,9.148571428571428,3.5261,3.5438,3.5596,3.5407,3.5274,3.5094,3.4929,3.5134,3.5255,3.5602,3.5909,3.5515,3.5289,3.4914,3.4582,3.4957,3.5249,3.6024,3.6507,3.5779,3.5317,0.9148571428571428,3.538247619047618,3.5289,0.0429596976135495,3.4582,3.6507,0.7550308451898906,0.9559132847944385,Healthy
NMC,47,J1-200,2.1,1.8448,5,10,8.784761904761904,3.5336,3.5531,3.5723,3.5534,3.5351,3.5171,3.4948,3.5134,3.5332,3.5704,3.6077,3.5708,3.5367,3.4985,3.4542,3.492,3.5326,3.6073,3.6728,3.6002,3.5394,0.8784761904761904,3.547076190476191,3.5367,0.048697185799201,3.4542,3.6728,0.6310593849894733,0.896610657110281,Healthy
NMC,48,J1-300,2.1,1.7948,5,10,8.546666666666667,3.5394,3.558,3.5801,3.5602,3.541,3.5224,3.4985,3.5177,3.5388,3.5729,3.6173,3.581,3.5422,3.5069,3.4554,3.4926,3.5379,3.6073,3.6845,3.6135,3.5456,0.8546666666666666,3.553009523809524,3.5422,0.0506993974792788,3.4554,3.6845,0.6256255424137889,0.8510401013263997,Healthy
NMC,49,J1-400,2.1,1.7234,5,10,8.206666666666667,3.5491,3.5664,3.5928,3.5763,3.5509,3.5342,3.5041,3.5224,3.5484,3.5822,3.6318,3.598,3.5525,3.5146,3.4576,3.497,3.5475,3.6191,3.6994,3.6253,3.5559,0.8206666666666667,3.5631190476190477,3.5525,0.0537332077866901,3.4576,3.6994,0.5201348693605927,0.8177439309462871,Healthy
NMC,50,J1-500,2.1,1.6197,5,10,7.712857142857142,3.5599,3.5754,3.6027,3.585,3.5618,3.5429,3.5156,3.5345,3.5587,3.5965,3.6421,3.6033,3.5633,3.5292,3.4697,3.5057,3.5577,3.6377,3.7109,3.6374,3.5667,0.7712857142857142,3.57412857142857,3.5633,0.0539773854763005,3.4697,3.7109,0.5572194097939078,0.781089228697702,Healthy
NMC,51,J1-600,2.1,1.469,5,10,6.995238095238095,3.5708,3.5881,3.6216,3.6011,3.5726,3.5537,3.5153,3.5332,3.5698,3.6083,3.6644,3.6272,3.5745,3.541,3.4598,3.4985,3.5689,3.6526,3.7348,3.6588,3.5788,0.6995238095238095,3.5854190476190477,3.5745,0.0621681881596015,3.4598,3.7348,0.3219503290977526,0.7497859859587943,Healthy
NMC,52,J2-100,2.1,1.9156,5,10,9.12190476190476,3.5283,3.5481,3.5649,3.5435,3.5298,3.5115,3.492,3.5128,3.528,3.568,3.5993,3.5559,3.5311,3.4902,3.4539,3.4985,3.527,3.6108,3.6644,3.5804,3.5342,0.912190476190476,3.541552380952381,3.5311,0.0466149613219577,3.4539,3.6644,0.7634857283174039,0.882961748773663,Healthy
NMC,53,J2-200,2.1,1.8418,5,10,8.77047619047619,3.5367,3.5543,3.5791,3.559,3.5382,3.5174,3.4933,3.5137,3.536,3.5785,3.6185,3.5788,3.5394,3.4976,3.4477,3.4902,3.5354,3.6207,3.6895,3.6111,3.5429,0.8770476190476191,3.551333333333333,3.5394,0.0541781075097066,3.4477,3.6895,0.6083972545557123,0.8223087252647399,Healthy
NMC,54,J2-300,2.1,1.7876,5,10,8.512380952380953,3.541,3.5618,3.585,3.5642,3.5429,3.5227,3.4964,3.5177,3.5407,3.5773,3.6253,3.5835,3.5444,3.505,3.4502,3.4926,3.5398,3.6173,3.6979,3.616,3.5475,0.8512380952380952,3.5556761904761918,3.5444,0.0545378300334906,3.4502,3.6979,0.6328271295445317,0.7934400007739828,Healthy
NMC,55,J2-400,2.1,1.7164,5,10,8.173333333333332,3.5491,3.5655,3.5959,3.5745,3.5509,3.5317,3.4998,3.5205,3.5478,3.5847,3.6371,3.599,3.5525,3.5115,3.4495,3.4942,3.5469,3.6166,3.7087,3.63,3.5559,0.8173333333333332,3.5629666666666657,3.5525,0.0570559754393291,3.4495,3.7087,0.5228322491844108,0.7696039227861149,Healthy
NMC,56,J2-500,2.1,1.5775,5,10,7.511904761904761,3.5608,3.5822,3.6095,3.5884,3.563,3.5407,3.5091,3.5314,3.5596,3.5946,3.6517,3.6101,3.5646,3.5239,3.4567,3.4976,3.5587,3.6294,3.7236,3.6452,3.568,0.7511904761904761,3.5747047619047625,3.5646,0.0591231805317548,3.4567,3.7236,0.4598996624007053,0.7497473630555678,Healthy
NMC,57,J2-600,2.1,1.4437,5,10,6.874761904761904,3.5729,3.5949,3.6253,3.6052,3.5748,3.5546,3.5159,3.5357,3.5714,3.6173,3.6703,3.6287,3.5773,3.5345,3.4588,3.4982,3.5704,3.6597,3.745,3.6625,3.5816,0.6874761904761905,3.588333333333332,3.5773,0.0648737337705587,3.4588,3.745,0.337778544408971,0.6665218911858093,Healthy
NMC,58,J3-200,2.1,1.8194,5,10,8.663809523809523,3.5354,3.5543,3.5726,3.5543,3.537,3.5168,3.4973,3.5159,3.5342,3.5729,3.608,3.5698,3.5382,3.4985,3.4579,3.4951,3.5336,3.6039,3.6724,3.5959,3.541,0.8663809523809523,3.5478571428571426,3.5382,0.04745395211601,3.4579,3.6724,0.6627020123038798,0.895350091432926,Healthy
NMC,59,J3-300,2.1,1.7594,5,10,8.378095238095238,3.5435,3.5618,3.5835,3.5633,3.5453,3.5258,3.5026,3.5236,3.5422,3.5785,3.6204,3.581,3.5466,3.5112,3.461,3.5013,3.5416,3.6216,3.6879,3.6108,3.5497,0.8378095238095238,3.5572952380952385,3.5466,0.0502118758481544,3.461,3.6879,0.6663478614074151,0.8377454719168282,Healthy
NMC,60,J3-400,2.1,1.6817,5,10,8.008095238095239,3.5518,3.5726,3.594,3.5745,3.554,3.5348,3.5097,3.5286,3.5515,3.5903,3.6315,3.5915,3.5553,3.5153,3.465,3.5022,3.5506,3.6176,3.6994,3.6225,3.5584,0.8008095238095237,3.5652904761904773,3.5553,0.0516815818717064,3.465,3.6994,0.5788005677079608,0.828121524068177,Healthy
NMC,61,J3-500,2.1,1.4958,5,10,7.122857142857143,3.5739,3.594,3.616,3.5959,3.5757,3.5546,3.5311,3.5531,3.5732,3.6148,3.6548,3.6132,3.5776,3.5429,3.4874,3.5305,3.5726,3.6464,3.7242,3.6445,3.581,0.7122857142857143,3.588447619047619,3.5776,0.0518855627226651,3.4874,3.7242,0.6380937555330232,0.7978446442081344,Healthy
NMC,62,J3-600,2.1,1.301,5,10,6.195238095238095,3.5779,3.5987,3.6275,3.6067,3.5797,3.5577,3.5255,3.545,3.577,3.6201,3.6709,3.6303,3.5816,3.5376,3.4725,3.5156,3.576,3.66,3.7447,3.6616,3.5863,0.6195238095238095,3.592995238095238,3.5816,0.061083405898742,3.4725,3.7447,0.446623636067978,0.6923759979612558,Healthy
NMC,63,J4-100,2.1,1.8809,5,10,8.956666666666667,3.5286,3.5447,3.5605,3.541,3.5301,3.5134,3.4967,3.515,3.5277,3.5658,3.5912,3.5534,3.5314,3.4936,3.4635,3.5016,3.527,3.5974,3.6492,3.5717,3.5342,0.8956666666666666,3.5398904761904766,3.5314,0.0409127719026944,3.4635,3.6492,0.7823397732355072,0.9674471935892526,Healthy
NMC,64,J4-200,2.1,1.8001,5,10,8.571904761904761,3.5363,3.554,3.5729,3.5534,3.5379,3.5193,3.4991,3.5193,3.5354,3.5739,3.607,3.5683,3.5391,3.5013,3.4613,3.501,3.5345,3.6114,3.67,3.5959,3.5422,0.8571904761904762,3.549214285714285,3.5391,0.0463973090352693,3.4613,3.67,0.6866703749905193,0.8939651107132782,Healthy
NMC,65,J4-400,2.1,1.6412,5,10,7.815238095238095,3.5512,3.5661,3.5931,3.576,3.5528,3.5363,3.5084,3.5283,3.5503,3.5819,3.6309,3.5956,3.5543,3.5137,3.4641,3.505,3.5497,3.617,3.6982,3.6253,3.5577,0.7815238095238095,3.5645666666666664,3.5543,0.0516230891494622,3.4641,3.6982,0.5985974936817465,0.8339865506286361,Healthy
NMC,66,J4-500,2.1,1.4674,5,10,6.987619047619047,3.5701,3.5903,3.6145,3.5971,3.5723,3.5525,3.5252,3.545,3.5689,3.6058,3.6535,3.6148,3.5739,3.541,3.479,3.5159,3.5683,3.6504,3.7227,3.648,3.5776,0.6987619047619047,3.585085714285715,3.5739,0.0545634702499235,3.479,3.7227,0.5360242170289327,0.7625795714703099,Healthy
NMC,67,J4-600,2.1,1.3856,5,10,6.598095238095238,3.5729,3.5921,3.6235,3.6046,3.5751,3.5543,3.5187,3.5407,3.572,3.608,3.6662,3.6256,3.577,3.5357,3.4638,3.5001,3.5711,3.6436,3.7375,3.661,3.5819,0.6598095238095237,3.5869238095238094,3.577,0.0613942009049869,3.4638,3.7375,0.3590209614354705,0.7263961406565653,Healthy
NMC,1,D3-100,2.1,1.9155,5,15,13.682142857142855,3.5717,3.5875,3.6027,3.5819,3.5729,3.554,3.5407,3.5599,3.5708,3.608,3.6325,3.5953,3.5742,3.5336,3.5094,3.5512,3.5701,3.638,3.6904,3.6098,3.5766,0.9121428571428573,3.5824380952380945,3.5742,0.0397512701204687,3.5094,3.6904,0.8385015413363238,0.945883204898829,Healthy
NMC,2,D3-200,2.1,1.8499,5,15,13.213571428571427,3.5763,3.5965,3.6117,3.5928,3.5779,3.5577,3.5407,3.5605,3.5757,3.6132,3.6449,3.6061,3.5791,3.5394,3.5047,3.5466,3.5748,3.6449,3.7072,3.6343,3.5816,0.880904761904762,3.588885714285714,3.5791,0.0447446900281394,3.5047,3.7072,0.7186601294927144,0.8885328831176149,Healthy
NMC,3,D3-300,2.1,1.8004,5,15,12.86,3.5813,3.6008,3.6185,3.5984,3.5828,3.563,3.5444,3.5649,3.5807,3.6179,3.6529,3.6154,3.5841,3.5463,3.5063,3.5478,3.5797,3.652,3.7171,3.6414,3.5872,0.8573333333333333,3.59442380952381,3.5841,0.0464253045737117,3.5063,3.7171,0.7107840973013518,0.8448964636030238,Healthy
NMC,4,D3-400,2.1,1.7452,5,15,12.465714285714286,3.5869,3.6039,3.6266,3.6086,3.5884,3.5695,3.5456,3.5658,3.5859,3.6238,3.6631,3.6284,3.5897,3.5509,3.5038,3.5419,3.585,3.6604,3.7282,3.6542,3.5928,0.831047619047619,3.6001619047619045,3.5897,0.0500798609841369,3.5038,3.7282,0.5824456539621694,0.8279131597662517,Healthy
