Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH,Pack_SOH_mean,Pack_SOH_median,Pack_SOH_std,Pack_SOH_min,Pack_SOH_max,Pack_SOH_skew
NMC,28.0,H3-600,2.1,1.5406,5.0,20.0,14.672380952380951,3.6563,3.6743,3.6966,3.6777,3.6588,3.6421,3.6132,3.6331,3.6548,3.6914,3.732,3.6972,3.661,3.6222,3.567,3.6089,3.6538,3.7295,3.7952,3.7196,3.665,0.7336190476190476,3.6690333333333336,3.661,0.0501940667144367,3.567,3.7952,0.4505846900425126
NMC,29.0,H4-100,2.1,1.8972,5.0,20.0,18.068571428571428,3.616,3.6325,3.6445,3.6259,3.6173,3.599,3.5872,3.6073,3.6145,3.6523,3.6721,3.6377,3.6182,3.5801,3.5587,3.5977,3.6142,3.6889,3.7264,3.6529,3.6207,0.9034285714285714,3.626861904761905,3.6182,0.0378418482131947,3.5587,3.7264,0.8325780507769885
NMC,30.0,H4-200,2.1,1.8208,5.0,20.0,17.34095238095238,3.6232,3.6393,3.6554,3.6359,3.6244,3.6067,3.5906,3.6083,3.6219,3.6557,3.6858,3.6473,3.6256,3.5856,3.5577,3.5949,3.6213,3.6923,3.7434,3.6718,3.6278,0.867047619047619,3.6340428571428567,3.6256,0.0413670348396953,3.5577,3.7434,0.7614808301825629
NMC,31.0,H4-300,2.1,1.757,5.0,20.0,16.733333333333334,3.6318,3.6507,3.6666,3.6473,3.6337,3.6135,3.5968,3.6166,3.6306,3.669,3.6988,3.6619,3.6346,3.5949,3.5615,3.6027,3.6297,3.7019,3.7593,3.6858,3.6374,0.8366666666666666,3.6440523809523806,3.6346,0.0438811875300523,3.5615,3.7593,0.7049947437900348
NMC,32.0,H4-400,2.1,1.6401,5.0,20.0,15.62,3.6455,3.6644,3.6827,3.6631,3.647,3.6287,3.607,3.6247,3.6442,3.6842,3.7165,3.6796,3.6486,3.6142,3.5673,3.6089,3.6433,3.7162,3.7782,3.7106,3.652,0.7809999999999999,3.6584238095238097,3.6486,0.046788266742442,3.5673,3.7782,0.601036180697251
NMC,33.0,H4-500,2.1,1.4317,5.0,20.0,13.635238095238094,3.6728,3.6929,3.7106,3.6907,3.6752,3.6542,3.634,3.6551,3.6712,3.7065,3.7447,3.7069,3.6771,3.6352,3.5921,3.629,3.6693,3.7447,3.8076,3.732,3.6811,0.6817619047619047,3.6849,3.6771,0.047701876273371,3.5921,3.8076,0.5724677078815076
NMC,34.0,H4-600,2.1,1.286,5.0,20.0,12.247619047619049,3.6889,3.7096,3.727,3.7084,3.692,3.6715,3.6498,3.6706,3.687,3.7295,3.7611,3.7211,3.6941,3.6538,3.6061,3.6498,3.6855,3.7689,3.824,3.7472,3.7,0.6123809523809524,3.7021857142857137,3.6941,0.0481978867349418,3.6061,3.824,0.5344741470438025
NMC,35.0,I3-100,2.1,1.9383,5.0,20.0,18.46,3.6101,3.6303,3.6405,3.6216,3.6114,3.5912,3.5804,3.5993,3.6092,3.6504,3.6693,3.6325,3.6123,3.572,3.5503,3.59,3.6086,3.6904,3.7258,3.6526,3.6151,0.923,3.622061904761906,3.6123,0.0403442248183116,3.5503,3.7258,0.7994111173400266
NMC,36.0,I3-200,2.1,1.8665,5.0,20.0,17.776190476190475,3.617,3.6343,3.652,3.6321,3.6185,3.598,3.5819,3.6005,3.616,3.6573,3.6848,3.6464,3.6194,3.5816,3.546,3.5866,3.6154,3.692,3.7465,3.6731,3.6219,0.8888095238095238,3.629585714285714,3.6194,0.0448178567728789,3.546,3.7465,0.7248048445344852
NMC,37.0,I3-300,2.1,1.8076,5.0,20.0,17.215238095238096,3.6244,3.6442,3.6616,3.6414,3.6256,3.6067,3.5863,3.6073,3.6232,3.6641,3.6963,3.6566,3.6269,3.5897,3.5475,3.5869,3.6225,3.7038,3.7605,3.6839,3.6297,0.8607619047619047,3.6375761904761896,3.6269,0.0475349755944179,3.5475,3.7605,0.6764120524225271
NMC,38.0,I3-400,2.1,1.745,5.0,20.0,16.61904761904762,3.6334,3.6507,3.6734,3.6545,3.6352,3.6188,3.5912,3.6114,3.6318,3.6662,3.7093,3.6734,3.6365,3.6027,3.5478,3.585,3.6309,3.7115,3.7735,3.6982,3.6396,0.830952380952381,3.6464285714285714,3.6365,0.0501466364062151,3.5478,3.7735,0.5447587653455461
NMC,39.0,I3-500,2.1,1.6856,5.0,20.0,16.053333333333335,3.6374,3.6548,3.6774,3.6582,3.6393,3.6207,3.5959,3.6142,3.6359,3.6768,3.7134,3.6743,3.6405,3.5999,3.5528,3.5937,3.6349,3.7158,3.7772,3.7025,3.6442,0.8026666666666666,3.650466666666666,3.6405,0.0502239617447025,3.5528,3.7772,0.5514976475610888
NMC,40.0,I3-600,2.1,1.6119,5.0,20.0,15.35142857142857,3.6501,3.6703,3.6914,3.6737,3.6523,3.6315,3.6049,3.6228,3.648,3.6895,3.7273,3.6883,3.6542,3.6182,3.5565,3.5962,3.647,3.7162,3.7906,3.7196,3.6588,0.7675714285714286,3.6622571428571433,3.6542,0.0516756961387901,3.5565,3.7906,0.3819587227983257
NMC,41.0,I4-100,2.1,1.8945,5.0,20.0,18.04285714285714,3.6135,3.6321,3.6433,3.6235,3.6148,3.5962,3.5841,3.6049,3.6129,3.652,3.6721,3.6315,3.6157,3.5782,3.5549,3.5949,3.6123,3.6864,3.7279,3.6548,3.6185,0.9021428571428572,3.624976190476191,3.6157,0.0388669899112589,3.5549,3.7279,0.8456132093323537
NMC,42.0,I4-200,2.1,1.8275,5.0,20.0,17.4047619047619,3.6197,3.638,3.6535,3.6337,3.621,3.6008,3.5853,3.6058,3.6188,3.6535,3.6855,3.6486,3.6219,3.5816,3.5509,3.5925,3.6182,3.691,3.7459,3.6709,3.6247,0.8702380952380951,3.631514285714286,3.6219,0.0432286512132206,3.5509,3.7459,0.7465925964002378
NMC,43.0,I4-400,2.1,1.7245,5.0,20.0,16.42380952380952,3.6337,3.6532,3.6721,3.6532,3.6352,3.6166,3.5943,3.6148,3.6331,3.6709,3.7072,3.67,3.6368,3.599,3.5528,3.5925,3.6321,3.6976,3.7701,3.7025,3.6399,0.8211904761904761,3.646552380952381,3.6368,0.0479547351055932,3.5528,3.7701,0.5814677936634426
NMC,44.0,I4-500,2.1,1.6775,5.0,20.0,15.976190476190474,3.6368,3.6548,3.6752,3.6557,3.6383,3.6204,3.5971,3.616,3.6359,3.6715,3.7096,3.6721,3.6399,3.6058,3.5562,3.5962,3.6349,3.7007,3.772,3.7013,3.643,0.7988095238095237,3.649209523809525,3.6399,0.0472400773153674,3.5562,3.772,0.5994897298843896
NMC,45.0,I4-600,2.1,1.5797,5.0,20.0,15.044761904761904,3.6507,3.6669,3.6914,3.674,3.6532,3.6337,3.608,3.6287,3.6501,3.6883,3.7267,3.6889,3.6551,3.6188,3.5615,3.5996,3.6486,3.7158,3.7893,3.7174,3.6597,0.7522380952380953,3.663161904761904,3.6551,0.05001976085699,3.5615,3.7893,0.4361521937235552
NMC,46.0,J1-100,2.1,1.9212,5.0,20.0,18.297142857142852,3.6154,3.6321,3.6452,3.6259,3.617,3.5987,3.5869,3.6052,3.6151,3.6529,3.6737,3.6371,3.6179,3.581,3.5571,3.5943,3.6145,3.6914,3.7282,3.6545,3.6201,0.9148571428571428,3.6268666666666665,3.6179,0.0387782971948657,3.5571,3.7282,0.8378974247131871
NMC,47.0,J1-200,2.1,1.8448,5.0,20.0,17.569523809523808,3.6219,3.6387,3.6554,3.6362,3.6232,3.6049,3.5887,3.607,3.6213,3.6582,3.6873,3.6517,3.6247,3.5881,3.5546,3.5915,3.6207,3.696,3.7468,3.674,3.6269,0.8784761904761904,3.634180952380952,3.6247,0.0429972745537158,3.5546,3.7468,0.7498779777836544
NMC,48.0,J1-300,2.1,1.7948,5.0,20.0,17.093333333333334,3.6287,3.6452,3.6641,3.6464,3.63,3.612,3.5934,3.6123,3.6281,3.6641,3.6972,3.6607,3.6312,3.5937,3.5568,3.5949,3.6272,3.6982,3.7586,3.6883,3.634,0.8546666666666666,3.6411952380952384,3.6312,0.0448081518943871,3.5568,3.7586,0.7002723713388749
NMC,49.0,J1-400,2.1,1.7234,5.0,20.0,16.413333333333334,3.6383,3.656,3.6755,3.6588,3.6399,3.6216,3.5996,3.6188,3.6368,3.674,3.7096,3.6734,3.6411,3.6024,3.559,3.6005,3.6362,3.7103,3.7704,3.6988,3.6442,0.8206666666666667,3.6507238095238095,3.6411,0.0468912028504484,3.559,3.7704,0.5727998381307637
NMC,50.0,J1-500,2.1,1.6197,5.0,20.0,15.425714285714283,3.6501,3.6687,3.6876,3.6684,3.652,3.6365,3.6117,3.6297,3.6489,3.6876,3.7211,3.6842,3.6532,3.6148,3.5717,3.6108,3.648,3.7245,3.7819,3.7137,3.6569,0.7712857142857142,3.66295238095238,3.6532,0.047041467016321,3.5717,3.7819,0.5676688861117238
NMC,51.0,J1-600,2.1,1.469,5.0,20.0,13.99047619047619,3.6653,3.6836,3.7053,3.687,3.6678,3.6504,3.6225,3.6402,3.6638,3.7031,3.7397,3.7053,3.6703,3.63,3.5751,3.612,3.6622,3.7329,3.8011,3.7286,3.6749,0.6995238095238095,3.677195238095238,3.6703,0.0500294860676229,3.5751,3.8011,0.366108605244939
NMC,52.0,J2-100,2.1,1.9156,5.0,20.0,18.24380952380952,3.6166,3.6359,3.6492,3.6275,3.6179,3.5984,3.585,3.6067,3.6166,3.6566,3.6802,3.638,3.6188,3.5776,3.5525,3.5959,3.6154,3.6972,3.7403,3.6594,3.6213,0.912190476190476,3.6289047619047623,3.6188,0.0422039628019748,3.5525,3.7403,0.8416564913665249
NMC,53.0,J2-200,2.1,1.8418,5.0,20.0,17.54095238095238,3.6244,3.6445,3.6619,3.6405,3.6256,3.6086,3.5869,3.6073,3.6238,3.665,3.6966,3.6551,3.6266,3.5856,3.5484,3.5881,3.6232,3.6969,3.762,3.6836,3.6294,0.8770476190476191,3.6373333333333338,3.6266,0.0472417329628511,3.5484,3.762,0.7060529705332331
NMC,54.0,J2-300,2.1,1.7876,5.0,20.0,17.024761904761906,3.63,3.648,3.6684,3.648,3.6315,3.6129,3.5909,3.6108,3.6294,3.6675,3.7047,3.6638,3.6328,3.5921,3.5509,3.5921,3.6287,3.705,3.7704,3.6917,3.6356,0.8512380952380952,3.643104761904762,3.6328,0.0485550973244877,3.5509,3.7704,0.6876238466169016
NMC,55.0,J2-400,2.1,1.7164,5.0,20.0,16.346666666666664,3.6393,3.6604,3.6796,3.6616,3.6411,3.6216,3.5971,3.617,3.638,3.6814,3.7155,3.6755,3.6427,3.6033,3.5531,3.59,3.6371,3.7143,3.7803,3.7038,3.6458,0.8173333333333332,3.652309523809523,3.6427,0.0506852335967972,3.5531,3.7803,0.506705634185538
NMC,56.0,J2-500,2.1,1.5775,5.0,20.0,15.023809523809522,3.6517,3.6724,3.6929,3.674,3.6535,3.6321,3.6073,3.6259,3.6501,3.6917,3.7292,3.6892,3.6554,3.6166,3.5608,3.6018,3.6492,3.7189,3.7937,3.7168,3.6594,0.7511904761904761,3.663933333333334,3.6554,0.0512356549029416,3.5608,3.7937,0.4598497957385855
NMC,57.0,J2-600,2.1,1.4437,5.0,20.0,13.749523809523808,3.6709,3.6917,3.7118,3.6914,3.6734,3.6542,3.6266,3.6489,3.6687,3.7075,3.7487,3.7093,3.6762,3.6362,3.5794,3.6241,3.6678,3.75,3.8138,3.7332,3.6811,0.6874761904761905,3.684042857142857,3.6762,0.0514628659465111,3.5794,3.8138,0.4743278991342721
NMC,58.0,J3-200,2.1,1.8194,5.0,20.0,17.327619047619045,3.6225,3.6414,3.6554,3.6359,3.6238,3.6049,3.5894,3.608,3.6213,3.6604,3.6867,3.6507,3.6247,3.5859,3.5559,3.5946,3.6207,3.6985,3.7456,3.6731,3.6272,0.8663809523809523,3.6346000000000007,3.6247,0.042772818471548,3.5559,3.7456,0.7372403362763436
NMC,59.0,J3-300,2.1,1.7594,5.0,20.0,16.756190476190476,3.6306,3.6483,3.6653,3.6458,3.6321,3.6135,3.5953,3.6148,3.6294,3.6684,3.6985,3.6597,3.6331,3.5984,3.5593,3.5977,3.6284,3.6985,3.7602,3.6845,3.6359,0.8378095238095238,3.6427476190476193,3.6331,0.0440915821790012,3.5593,3.7602,0.7415050883012261
NMC,60.0,J3-400,2.1,1.6817,5.0,20.0,16.016190476190477,3.6387,3.6579,3.6749,3.6551,3.6405,3.6238,3.6021,3.6201,3.638,3.674,3.7078,3.6721,3.6418,3.6092,3.5639,3.6005,3.6371,3.7146,3.7692,3.6976,3.6449,0.8008095238095237,3.6516095238095234,3.6418,0.0456789875627942,3.5639,3.7692,0.6461057938199619
NMC,61.0,J3-500,2.1,1.4958,5.0,20.0,14.245714285714286,3.6628,3.6821,3.6991,3.6796,3.665,3.6461,3.6263,3.6455,3.6619,3.7007,3.7323,3.6932,3.6666,3.6281,3.5878,3.6247,3.661,3.741,3.7946,3.7211,3.6703,0.7122857142857143,3.675704761904763,3.6666,0.0462720917637237,3.5878,3.7946,0.6492748697678993
NMC,62.0,J3-600,2.1,1.301,5.0,20.0,12.390476190476187,3.6811,3.701,3.7193,3.6997,3.6833,3.6641,3.6414,3.6628,3.6796,3.7158,3.7534,3.7137,3.6855,3.6442,3.5984,3.6414,3.678,3.7574,3.8166,3.7403,3.6907,0.6195238095238095,3.6937,3.6855,0.048038089054416,3.5984,3.8166,0.5614365697466454
NMC,63.0,J4-100,2.1,1.8809,5.0,20.0,17.913333333333334,3.6182,3.6343,3.6467,3.6278,3.6197,3.5999,3.5897,3.6089,3.617,3.656,3.6746,3.6365,3.6207,3.5828,3.5611,3.5996,3.6163,3.6848,3.7286,3.6529,3.6228,0.8956666666666666,3.628519047619047,3.6207,0.0373013755650863,3.5611,3.7286,0.8507926347347627
NMC,64.0,J4-200,2.1,1.8001,5.0,20.0,17.143809523809523,3.6269,3.6452,3.6588,3.6399,3.6281,3.6104,3.5946,3.6139,3.6259,3.6625,3.6892,3.6523,3.6294,3.5915,3.5618,3.6005,3.6253,3.6988,3.7468,3.6755,3.6315,0.8571904761904762,3.638514285714285,3.6294,0.0412887670645938,3.5618,3.7468,0.7493698796539597
NMC,65.0,J4-400,2.1,1.6412,5.0,20.0,15.63047619047619,3.6473,3.6653,3.6833,3.665,3.6489,3.6331,3.6108,3.6284,3.6464,3.6824,3.7162,3.6833,3.6507,3.6139,3.5723,3.6095,3.6455,3.7124,3.7754,3.7112,3.6538,0.7815238095238095,3.659766666666667,3.6507,0.0451644144579926,3.5723,3.7754,0.5856664525603714
NMC,66.0,J4-500,2.1,1.4674,5.0,20.0,13.975238095238094,3.6706,3.6901,3.7072,3.6886,3.6724,3.6548,3.6331,3.6526,3.6693,3.7053,3.74,3.7028,3.6746,3.6359,3.5925,3.6328,3.6681,3.7462,3.8008,3.7282,3.6786,0.6987619047619047,3.683071428571429,3.6746,0.0461647066800726,3.5925,3.8008,0.5799303191286093
NMC,67.0,J4-600,2.1,1.3856,5.0,20.0,13.196190476190475,3.6802,3.6985,3.7177,3.6997,3.683,3.6669,3.6414,3.6613,3.6786,3.7193,3.7509,3.7134,3.6852,3.6473,3.598,3.6396,3.6774,3.7571,3.8113,3.7391,3.6904,0.6598095238095237,3.6931571428571424,3.6852,0.0471538712242014,3.598,3.8113,0.4900940291826146
NMC,1.0,D3-100,2.1,1.9155,5.0,25.0,22.80357142857143,3.6455,3.6653,3.6749,3.6554,3.6467,3.6275,3.6173,3.6371,3.6449,3.6839,3.7031,3.6656,3.6476,3.608,3.5878,3.6281,3.6442,3.7162,3.7583,3.6876,3.6501,0.9121428571428573,3.656909523809523,3.6476,0.0384505644270914,3.5878,3.7583,0.807955949738407
NMC,2.0,D3-200,2.1,1.8499,5.0,25.0,22.02261904761905,3.6526,3.6706,3.6848,3.6675,3.6538,3.6352,3.6204,3.6393,3.6517,3.6904,3.7155,3.6768,3.6548,3.616,3.5878,3.6284,3.6511,3.7282,3.7729,3.6991,3.6576,0.880904761904762,3.6645,3.6548,0.0415960935665838,3.5878,3.7729,0.7572852630591052
NMC,3.0,D3-300,2.1,1.8004,5.0,25.0,21.43333333333333,3.6597,3.678,3.6935,3.6752,3.6613,3.6421,3.6256,3.6452,3.6588,3.696,3.7251,3.6876,3.6622,3.6238,3.5903,3.625,3.6582,3.7338,3.7847,3.7115,3.6653,0.8573333333333333,3.671566666666667,3.6622,0.0435706476120487,3.5903,3.7847,0.6946488137648575
NMC,4.0,D3-400,2.1,1.7452,5.0,25.0,20.776190476190475,3.6697,3.6889,3.705,3.6861,3.6718,3.6529,3.634,3.6532,3.669,3.7069,3.7366,3.7013,3.6731,3.6414,3.5965,3.6343,3.6681,3.7394,3.7946,3.7295,3.6762,0.831047619047619,3.6823095238095234,3.6731,0.0440110089041583,3.5965,3.7946,0.5948479039836283
NMC,5.0,D3-500,2.1,1.6421,5.0,25.0,19.54880952380952,3.683,3.7003,3.7186,3.7,3.6848,3.6662,3.6458,3.665,3.6821,3.7177,3.7506,3.7168,3.6867,3.6548,3.6055,3.643,3.6805,3.7546,3.8085,3.7425,3.6907,0.7819523809523808,3.695128571428573,3.6867,0.045041482467356,3.6055,3.8085,0.5271334469437431
NMC,6.0,D3-600,2.1,1.5016,5.0,25.0,17.876190476190477,3.7072,3.7258,3.741,3.7224,3.7096,3.691,3.6721,3.6901,3.7056,3.7391,3.772,3.736,3.7121,3.6749,3.6334,3.6731,3.7041,3.7772,3.829,3.7562,3.7171,0.715047619047619,3.7185238095238096,3.7121,0.0428884122434243,3.6334,3.829,0.5867635200123387
NMC,7.0,D4-100,2.1,1.9134,5.0,25.0,22.77857142857143,3.6458,3.6635,3.674,3.656,3.647,3.6297,3.6179,3.6365,3.6455,3.683,3.7019,3.6641,3.648,3.6089,3.5894,3.6303,3.6445,3.7109,3.7555,3.6817,3.6501,0.9111428571428573,3.656390476190476,3.648,0.0368900922303252,3.5894,3.7555,0.8320206104084203
NMC,8.0,D4-200,2.1,1.8448,5.0,25.0,21.96190476190476,3.6526,3.6718,3.6842,3.6666,3.6542,3.6393,3.6216,3.6414,3.6523,3.6861,3.7143,3.6808,3.6551,3.6182,3.5894,3.6287,3.6514,3.7158,3.7713,3.7016,3.6576,0.8784761904761904,3.664490476190476,3.6551,0.0399067275626793,3.5894,3.7713,0.7540271590155794
NMC,9.0,D4-300,2.1,1.7955,5.0,25.0,21.375,3.6607,3.6777,3.6948,3.6765,3.6625,3.6455,3.6272,3.6461,3.66,3.6979,3.7261,3.6886,3.6638,3.6269,3.5928,3.6328,3.6594,3.7317,3.7844,3.7143,3.6662,0.855,3.673138095238095,3.6638,0.042573859070919,3.5928,3.7844,0.7130582001933672
NMC,10.0,D4-400,2.1,1.7384,5.0,25.0,20.695238095238096,3.6712,3.6883,3.7056,3.6879,3.6734,3.6554,3.6359,3.6535,3.67,3.7025,3.7366,3.7047,3.6746,3.6374,3.5984,3.6356,3.669,3.7313,3.7934,3.7255,3.6777,0.8278095238095238,3.682280952380953,3.6746,0.042797285183147,3.5984,3.7934,0.5860452405830473
NMC,11.0,D4-500,2.1,1.6765,5.0,25.0,19.95833333333333,3.6817,3.6985,3.7165,3.6994,3.6839,3.6656,3.6442,3.661,3.6799,3.7149,3.7475,3.7124,3.6852,3.6492,3.6036,3.6383,3.6786,3.7465,3.8036,3.7382,3.6898,0.7983333333333333,3.692309523809525,3.6852,0.0443266049315972,3.6036,3.8036,0.4652074571586849
NMC,12.0,D4-600,2.1,1.6112,5.0,25.0,19.18095238095238,3.6941,3.7127,3.7286,3.7106,3.6969,3.6786,3.6585,3.6771,3.6926,3.7239,3.7589,3.7264,3.6988,3.6619,3.6185,3.656,3.691,3.7648,3.8144,3.7487,3.7041,0.7672380952380952,3.70557619047619,3.6988,0.0434551597024093,3.6185,3.8144,0.49564367322664
NMC,13.0,E3-200,2.1,1.8787,5.0,25.0,22.36547619047619,3.6501,3.6687,3.6805,3.6625,3.6514,3.6328,3.6194,3.6387,3.6492,3.6858,3.71,3.6752,3.6523,3.6176,3.5881,3.6247,3.6486,3.7165,3.7651,3.6957,3.6548,0.8946190476190476,3.661319047619048,3.6523,0.0393289539531325,3.5881,3.7651,0.7501441914678757
NMC,14.0,E3-300,2.1,1.8272,5.0,25.0,21.75238095238095,3.6573,3.6749,3.6904,3.6731,3.6591,3.6442,3.6247,3.6439,3.6566,3.6941,3.7208,3.6858,3.6604,3.6253,3.5909,3.6253,3.6557,3.7211,3.7785,3.7093,3.6628,0.870095238095238,3.6692476190476193,3.6604,0.0413745165415575,3.5909,3.7785,0.6983250599237666
NMC,15.0,E3-400,2.1,1.7676,5.0,25.0,21.042857142857144,3.669,3.6867,3.7028,3.6864,3.6706,3.6551,3.6343,3.6529,3.6681,3.6982,3.7338,3.7007,3.6718,3.6362,3.5974,3.6343,3.6672,3.7403,3.7903,3.7248,3.6752,0.8417142857142857,3.680766666666667,3.6718,0.0429734957076257,3.5974,3.7903,0.6049589609839825
NMC,16.0,E3-500,2.1,1.6929,5.0,25.0,20.15357142857143,3.6799,3.6982,3.7146,3.6969,3.6821,3.6644,3.6442,3.6628,3.679,3.7155,3.7456,3.7109,3.6836,3.6476,3.6052,3.6393,3.6777,3.7397,3.802,3.7341,3.6876,0.8061428571428572,3.690995238095239,3.6836,0.043227357959867,3.6052,3.802,0.5205787368333608
NMC,17.0,E3-600,2.1,1.5726,5.0,25.0,18.721428571428568,3.7019,3.7189,3.7348,3.7174,3.7041,3.6873,3.6684,3.6861,3.7003,3.7335,3.7642,3.7292,3.7065,3.6737,3.6312,3.6662,3.6991,3.7726,3.8194,3.7506,3.7112,0.7488571428571428,3.713171428571429,3.7065,0.0415460243929204,3.6312,3.8194,0.5907737767495619
NMC,18.0,E4-100,2.1,1.9052,5.0,25.0,22.68095238095238,3.6458,3.6647,3.6746,3.6551,3.647,3.6272,3.6173,3.6371,3.6449,3.6811,3.7028,3.6678,3.648,3.6083,3.5881,3.6238,3.6442,3.723,3.7568,3.6883,3.6498,0.9072380952380952,3.656938095238095,3.648,0.038867215956259,3.5881,3.7568,0.801480218073244
NMC,19.0,E4-200,2.1,1.8324,5.0,25.0,21.814285714285717,3.6529,3.6715,3.6855,3.6687,3.6545,3.6352,3.621,3.638,3.652,3.6895,3.7155,3.678,3.6557,3.6176,3.5878,3.6247,3.6514,3.7217,3.7735,3.705,3.6579,0.8725714285714286,3.664647619047619,3.6557,0.0415400243024437,3.5878,3.7735,0.7266417167615343
NMC,20.0,E4-300,2.1,1.7794,5.0,25.0,21.183333333333337,3.6616,3.6805,3.6954,3.6774,3.6631,3.6449,3.6269,3.647,3.66,3.6957,3.7273,3.6907,3.6644,3.6325,3.5912,3.6294,3.6594,3.7323,3.7862,3.7158,3.6672,0.8473333333333334,3.6737571428571423,3.6644,0.0430219545282239,3.5912,3.7862,0.6940890665845876
NMC,21.0,E4-400,2.1,1.7229,5.0,25.0,20.51071428571429,3.6728,3.6886,3.7072,3.6892,3.6743,3.6576,3.6374,3.6569,3.6721,3.7078,3.7385,3.7031,3.6759,3.6436,3.5999,3.639,3.6709,3.7444,3.7965,3.7317,3.6796,0.8204285714285714,3.6850952380952378,3.6759,0.0435850143534504,3.5999,3.7965,0.6171634393841487
NMC,22.0,E4-500,2.1,1.6562,5.0,25.0,19.71666666666666,3.6799,3.6948,3.7134,3.6957,3.6817,3.6672,3.6458,3.6635,3.679,3.7103,3.7444,3.7093,3.6833,3.6526,3.6092,3.6433,3.6777,3.7478,3.8011,3.7344,3.687,0.7886666666666666,3.691495238095238,3.6833,0.042270905788621,3.6092,3.8011,0.6421276379146882
NMC,23.0,E4-600,2.1,1.5474,5.0,25.0,18.42142857142857,3.7034,3.7217,3.7363,3.7189,3.7059,3.6879,3.67,3.6895,3.7022,3.7394,3.7661,3.7329,3.7078,3.6721,3.6334,3.6721,3.7007,3.7735,3.8216,3.7531,3.7127,0.7368571428571429,3.7152952380952384,3.7078,0.0416342584441043,3.6334,3.8216,0.584491548536574
NMC,24.0,H3-100,2.1,1.8995,5.0,25.0,22.61309523809524,3.6449,3.6641,3.6743,3.6554,3.6461,3.6259,3.616,3.6368,3.6442,3.6821,3.7022,3.6625,3.647,3.6092,3.5869,3.6284,3.6436,3.7106,3.7571,3.687,3.6495,0.9045238095238096,3.655895238095238,3.647,0.0378555342874786,3.5869,3.7571,0.8145062217136771
NMC,25.0,H3-200,2.1,1.8332,5.0,25.0,21.823809523809523,3.6517,3.6672,3.6842,3.6653,3.6529,3.6374,3.6185,3.639,3.6504,3.6833,3.7152,3.678,3.6538,3.6142,3.5853,3.6247,3.6498,3.7158,3.7735,3.6994,3.6563,0.8729523809523809,3.662661904761904,3.6538,0.041197335789957,3.5853,3.7735,0.7703001222146936
NMC,26.0,H3-400,2.1,1.7239,5.0,25.0,20.522619047619045,3.6715,3.6895,3.7072,3.6876,3.6731,3.6542,3.6343,3.6538,3.6703,3.7065,3.7397,3.7022,3.6749,3.6387,3.5953,3.6365,3.6693,3.7475,3.7986,3.7286,3.678,0.8209047619047619,3.6836809523809513,3.6749,0.0452314671334859,3.5953,3.7986,0.6014826858826411
NMC,27.0,H3-500,2.1,1.6369,5.0,25.0,19.48690476190476,3.6839,3.7025,3.7196,3.701,3.6861,3.6687,3.6464,3.6641,3.6824,3.7158,3.7518,3.7146,3.6876,3.6489,3.6058,3.6452,3.6811,3.7596,3.8104,3.741,3.6923,0.7794761904761904,3.695657142857144,3.6876,0.045565607330843,3.6058,3.8104,0.5469261486257544
NMC,28.0,H3-600,2.1,1.5406,5.0,25.0,18.34047619047619,3.7028,3.7227,3.7372,3.7189,3.7053,3.6858,3.6675,3.6861,3.7013,3.7403,3.7679,3.732,3.7078,3.6681,3.6287,3.6675,3.6997,3.7769,3.8259,3.7537,3.7127,0.7336190476190476,3.7147047619047617,3.7078,0.0438694708902498,3.6287,3.8259,0.5597948152832207
NMC,29.0,H4-100,2.1,1.8972,5.0,25.0,22.585714285714285,3.6467,3.6659,3.6752,3.6579,3.648,3.6294,3.6188,3.638,3.6455,3.6783,3.7022,3.6647,3.6492,3.612,3.5912,3.629,3.6449,3.7103,3.7552,3.6796,3.6514,0.9034285714285714,3.656828571428571,3.6492,0.0362216391519923,3.5912,3.7552,0.866647279321415
NMC,30.0,H4-200,2.1,1.8208,5.0,25.0,21.676190476190477,3.6548,3.6721,3.6858,3.669,3.656,3.6374,3.6235,3.643,3.6535,3.687,3.7152,3.6777,3.6573,3.6201,3.5921,3.6315,3.6526,3.7295,3.771,3.6988,3.6597,0.867047619047619,3.666076190476191,3.6573,0.0400985399330437,3.5921,3.771,0.787053572242255
NMC,31.0,H4-300,2.1,1.757,5.0,25.0,20.916666666666664,3.6662,3.6852,3.6994,3.6808,3.6678,3.6489,3.6325,3.6514,3.6647,3.6994,3.7304,3.6929,3.669,3.6321,3.5984,3.6377,3.6638,3.7375,3.7887,3.7158,3.6718,0.8366666666666666,3.677828571428572,3.669,0.0421896094181629,3.5984,3.7887,0.7312336752917377
NMC,32.0,H4-400,2.1,1.6401,5.0,25.0,19.525,3.6861,3.7013,3.7199,3.7028,3.6879,3.6724,3.6514,3.6687,3.6845,3.7233,3.7506,3.7155,3.6895,3.6554,3.6148,3.6532,3.6836,3.7589,3.8082,3.7379,3.6935,0.7809999999999999,3.698066666666666,3.6895,0.0429107135029625,3.6148,3.8082,0.6314954607280794
